STU_ID,X4INCOMECAT,X4RFDGMJSTEM,X4OCCFBSTEM1,S4JOBSAT2,X5STEM3ERN,X1TXMQUINT,X1MTHINT,X1SCIINT,X1MTHUTI,X1SCIUTI,X1MTHEFF,X1SCIEFF,X1MTHID,X1SCIID,S1FAVSUBJ,X2TXMQUINT,S2MUSELIFE,S2MUSECLG,X1DADEDU,X1MOMEDU,S2EDUASP,X3TAGPA12,S4BIRTHSEX,X1RACE,X1SES_U
30302,1,1,-7,-7,3,5,0.01,0.59,1.31,1.27,0.1,1.1,-0.57,0.91,13,5,2,1,4,4,8,3.0,-5,8,0.768
30303,3,-7,0,2,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,2,-8,-8,4,2.5,-5,4,-8.0
30304,9,0,-7,-7,22,3,0.19,-1.77,-0.7,-0.89,-0.17,-1.33,-0.57,0.31,7,4,2,2,2,3,2,3.5,-5,8,0.2154
30305,-8,-8,-8,-8,3,5,-2.46,0.16,0.34,1.69,1.62,1.83,1.76,2.15,7,5,3,1,4,2,5,3.5,-5,8,0.3106
30307,6,-7,0,1,3,4,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.16,-0.33,6,2,1,2,1,1,4,2.0,-5,5,-1.2092
30308,-8,-8,-8,-8,60,3,-1.03,-2.22,-1.96,-1.32,-1.41,-1.75,-1.16,-0.33,2,-8,-8,-8,0,5,-8,-1.0,-5,8,0.511
30309,-8,-8,-8,-8,33,5,0.14,1.71,-0.3,1.69,0.1,1.83,0.6,0.91,3,-8,-8,-8,4,3,-8,3.5,-5,3,0.3675
30310,7,0,0,2,6,5,-0.96,1.38,1.31,-0.04,-1.68,1.53,-0.57,1.52,13,4,1,1,0,5,6,3.0,-5,3,0.6514
30311,9,-1,0,-7,6,5,0.19,-1.77,-0.13,-0.89,-0.58,-0.46,-0.57,-0.33,2,5,2,2,4,2,3,2.5,-5,8,0.7999
30312,4,0,0,-7,30,4,-0.29,-0.61,0.9,-0.47,0.55,-0.36,-1.16,-0.33,2,4,1,1,0,5,7,3.0,-5,8,0.3814
30313,6,0,0,1,14,5,-0.29,-1.0,-0.7,-0.89,0.1,-0.16,0.03,-0.33,11,5,2,2,5,5,7,4.0,-5,8,1.2889
30314,5,0,0,-7,6,5,-0.18,0.09,-1.1,-0.47,-0.17,-0.46,1.16,0.91,7,5,2,1,3,3,7,3.5,-5,8,1.045
30315,-8,-8,-8,-8,45,3,-7.0,1.71,-7.0,1.27,-7.0,1.83,1.16,1.52,3,5,1,1,4,4,7,3.5,-5,8,1.1459
30316,-8,-8,-8,-8,13,4,1.72,0.86,-0.3,0.1,1.23,0.69,1.76,0.91,6,2,3,3,0,3,2,2.5,-5,8,-0.3096
30317,1,0,-7,-7,3,1,0.49,-1.0,-0.3,-0.33,-0.17,-1.2,-0.57,-1.57,11,1,2,2,4,4,5,2.5,-5,8,0.461
30319,4,0,-7,-7,9,5,1.69,1.26,0.11,0.1,1.21,1.01,1.16,1.52,3,5,1,1,7,4,7,2.5,-5,2,1.5042
30320,4,0,0,-7,27,5,1.34,0.16,0.9,-0.42,1.34,-1.63,0.6,-0.33,7,5,1,1,7,5,7,4.0,-5,8,1.5136
30321,6,0,0,-7,28,3,0.49,1.7,0.9,1.69,0.55,0.25,0.03,1.52,11,4,2,1,5,3,7,3.0,-5,8,1.0177
30322,1,1,-7,-7,-8,4,-1.43,-2.59,-1.1,0.1,0.1,0.25,-1.73,0.91,7,4,1,1,2,5,6,3.0,-5,2,0.2718
30323,5,1,-7,-7,49,5,-0.18,-0.23,-9.0,-0.33,0.1,-1.33,1.19,1.55,10,5,2,1,4,3,7,4.0,-5,8,1.1036
30324,-8,-8,-8,-8,16,4,0.49,0.16,0.27,0.71,0.1,-0.17,0.6,-0.33,4,3,2,2,-8,-8,6,-8.0,-5,6,0.5958
30325,-8,-8,-8,-8,0,3,-9.0,-7.0,0.9,-7.0,0.95,-7.0,0.0,-1.57,12,-8,-8,-8,2,2,-8,2.5,-5,8,0.5679
30327,7,-7,0,1,-6,2,-0.29,-0.6,-1.33,-0.89,-0.17,0.25,0.03,1.52,12,2,3,2,-8,-8,6,2.5,-5,8,-0.1674
30328,-8,-8,-8,-8,-6,3,-0.16,0.5,-0.7,-0.33,-1.02,0.25,-0.57,0.91,3,4,2,1,2,2,7,2.0,-5,8,-0.2376
30329,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,1,1,-8,-8,2,2.5,-5,2,-8.0
30331,4,1,0,-7,15,5,-0.16,1.71,-0.3,1.69,1.62,1.83,1.16,2.15,3,5,1,1,2,1,7,2.5,-5,5,-1.433
30332,-8,-8,-8,-8,-6,3,0.85,-0.66,1.31,0.71,0.1,0.25,1.16,-0.33,7,-8,-8,-8,0,2,-8,-1.0,-5,5,-1.1107
30333,5,0,0,-7,6,5,-0.54,0.54,-1.1,-0.33,-0.17,0.25,0.03,0.31,5,5,3,2,2,2,5,3.0,-5,8,-0.3298
30334,1,0,-7,-7,17,4,-1.81,-0.67,-2.53,-0.33,-1.68,-0.05,-1.73,0.91,1,2,3,3,4,4,6,3.0,-5,8,0.7869
30335,-8,-8,-8,-8,-6,1,-0.27,-7.0,-0.7,-7.0,-1.41,-7.0,-0.57,-0.33,6,-8,-8,-8,2,3,-8,-1.0,-5,8,-0.6715
30336,5,0,0,-7,21,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,2,-8,-8,6,3.5,-5,-9,-8.0
30337,5,0,-7,-7,20,3,0.96,0.16,0.27,-0.89,-0.56,-0.04,0.0,-0.33,7,3,4,2,2,3,5,2.5,-5,8,-0.0216
30338,-8,-8,-8,-8,36,5,-0.66,-7.0,0.5,-7.0,-0.56,-7.0,1.16,0.27,3,5,2,2,4,3,6,4.0,-5,8,0.4574
30339,3,0,-7,-7,6,5,0.63,-0.23,0.27,-0.89,1.62,0.69,1.76,0.91,6,5,1,1,3,4,7,3.0,-5,8,1.0351
30340,10,0,0,-7,12,3,-0.27,1.27,-3.51,-1.5,-0.97,0.25,-1.16,-0.33,3,3,2,2,0,4,6,3.0,-5,8,-0.5585
30341,3,0,0,-7,20,5,0.87,-1.84,-0.3,-0.89,1.23,-0.17,1.76,-0.33,6,4,1,1,3,3,6,3.5,-5,8,0.2068
30342,-8,-8,-8,-8,-6,1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,1,1,1,-8,-8,3,2.5,-5,8,-0.1596
30343,2,0,0,1,0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,2,-8,-8,4,3.5,-5,-9,-8.0
30344,-8,-8,-8,-8,4,2,1.69,-7.0,-0.3,-7.0,0.1,-7.0,0.6,0.91,2,2,2,1,1,2,5,-1.0,-5,5,-1.1172
30345,4,-7,-7,1,-6,1,-0.18,0.49,-0.7,0.1,0.1,-9.0,0.03,0.27,5,1,2,2,2,2,8,-1.0,-5,8,-0.4127
30346,-8,-8,-8,-8,-6,1,-1.68,0.16,-1.9,-1.5,-2.92,0.25,-1.73,-0.33,1,1,1,1,-8,-8,6,1.5,-5,3,-0.4034
30347,6,-7,0,2,-6,3,-0.18,0.16,-1.33,-9.0,-0.17,-1.33,0.6,-0.33,5,3,2,1,0,2,7,-1.0,-5,8,-1.336
30348,2,-7,0,2,6,4,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.16,-0.33,6,3,1,1,2,3,5,2.5,-5,1,-0.1907
30349,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,1,2,2,1,4.0,-5,8,-8.0
30350,5,0,0,-7,27,5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,-0.33,5,5,2,2,1,0,8,3.5,-5,5,-0.8031
30351,5,0,0,-7,17,4,0.19,0.16,0.11,-0.33,0.1,-0.89,0.6,-0.94,1,3,-9,-9,0,2,7,3.5,-5,8,-0.4518
30352,1,0,-7,-7,6,5,-1.73,-2.26,-0.3,-0.47,1.62,-9.0,0.6,0.27,2,1,1,1,-8,-8,7,-1.0,-5,5,0.5138
30353,12,-7,0,2,-6,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.03,-0.33,6,2,3,3,2,2,8,-8.0,-5,5,-0.6799
30354,5,0,0,-7,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,2,-8,-8,7,-1.0,-5,-9,-8.0
30355,1,0,0,-7,-8,3,0.19,-0.67,-1.33,-0.28,-1.14,-1.31,0.0,-1.57,13,4,2,1,4,4,4,-9.0,-5,8,1.1093
30356,13,0,0,-7,6,3,1.03,-0.21,-0.3,0.1,1.62,1.83,1.16,0.91,6,2,2,2,-8,-8,6,1.5,-5,8,-0.0811
30357,-8,-8,-8,-8,-8,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.03,0.91,3,2,2,1,-8,-8,6,3.0,-5,3,-1.4627
30358,1,0,-7,-7,13,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,1,2,-8,-8,7,3.0,-5,3,-8.0
30359,5,-7,0,2,-6,4,-1.01,0.16,-1.33,0.1,-1.68,0.25,-1.13,0.91,4,-8,-8,-8,0,3,-8,-1.0,-5,8,-0.7728
30360,-8,-8,-8,-8,16,3,-2.16,0.61,-1.9,0.1,-2.12,-0.36,-1.73,-1.57,9,5,2,2,4,4,6,-9.0,-5,5,0.5182
30363,5,0,0,-7,16,4,-0.96,-0.6,-0.7,-1.5,0.1,0.25,0.6,0.31,5,4,2,1,-8,-8,7,3.5,-5,8,0.2935
30364,4,1,-7,3,0,3,-1.98,1.66,-1.1,1.27,-0.17,-9.0,-1.73,-9.0,3,4,3,1,-8,-8,6,1.5,-5,5,-0.4179
30365,8,0,0,-7,36,4,0.93,-1.0,0.5,0.84,1.62,-0.15,1.16,-0.33,6,5,3,1,2,4,6,3.5,-5,6,0.4535
30366,4,1,-7,-7,31,3,1.35,-0.23,0.67,-0.33,1.62,-0.61,-9.0,0.31,6,4,2,1,-8,-8,8,3.0,-5,8,0.1058
30367,-8,-8,-8,-8,65,5,1.69,-1.44,1.31,-9.0,1.62,-0.05,1.76,0.91,13,-8,-8,-8,-8,-8,-8,-8.0,-5,8,0.341
30368,5,0,-7,-7,0,5,0.19,-1.38,-1.33,-9.0,1.62,0.25,0.6,-0.33,5,5,1,2,4,4,7,3.5,-5,8,1.1513
30369,-8,-8,-8,-8,-6,4,-0.16,-7.0,-1.33,-7.0,0.1,-7.0,-0.57,-0.33,13,-8,-8,-8,2,1,-8,-1.0,-5,8,-0.6255
30370,5,-7,0,1,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,-9,-9,-8,-8,4,1.0,-5,-9,-8.0
30371,1,1,-7,-7,77,5,1.71,0.16,-0.7,0.1,0.9,0.25,1.76,0.91,6,5,2,1,5,4,7,4.0,-5,2,0.9013
30372,1,0,-7,-7,23,3,1.34,0.16,0.5,0.84,0.95,0.25,0.6,0.91,7,4,2,2,4,4,7,1.5,-5,8,0.971
30373,6,0,-7,2,0,4,1.39,0.16,-0.3,0.1,0.51,-0.48,0.6,-0.33,2,4,1,2,0,2,8,2.0,-5,5,-0.3684
30374,7,-7,0,-4,-6,2,0.56,-1.38,-0.3,0.1,0.1,-0.48,0.6,-0.94,6,2,2,2,-8,-8,7,1.5,-5,8,-0.3184
30375,-8,-8,-8,-8,20,3,2.08,-7.0,1.31,-7.0,1.62,-7.0,1.76,-0.33,6,4,2,1,0,1,6,2.0,-5,6,-1.6689
30376,6,-7,-7,-7,-6,1,0.51,0.93,1.31,-2.25,1.62,-0.6,-1.73,-0.33,1,2,1,2,2,2,2,-1.0,-5,5,-0.6477
30377,4,0,-7,1,16,3,0.96,-0.67,-1.33,-0.89,-0.17,-0.05,-1.16,-1.57,5,5,3,2,5,2,7,3.0,-5,8,-0.1392
30378,2,0,0,-7,0,2,-1.51,0.16,-0.3,0.1,-1.0,0.25,0.0,-0.33,4,1,2,2,2,2,4,-8.0,-5,5,-0.0754
30380,-8,-8,-8,-8,-8,3,-0.27,2.03,0.1,1.69,-0.58,1.83,-0.57,2.15,3,4,2,1,3,3,6,2.0,-5,3,-0.3931
30382,11,-7,0,1,-6,4,-0.64,0.5,-0.7,-0.89,0.1,0.25,0.6,-0.33,3,3,2,2,2,2,4,3.0,-5,8,-0.3084
30383,-8,-8,-8,-8,0,3,0.49,-1.0,0.9,-0.47,0.1,-1.33,0.6,-0.33,1,-8,-8,-8,-8,-8,-8,3.0,-5,3,0.6693
30384,-8,-8,-8,-8,-6,4,-0.96,0.16,-0.3,0.1,0.1,0.25,-0.57,-0.33,7,5,2,2,7,7,8,2.0,-5,8,2.9236
30385,1,1,-7,-7,63,4,-0.18,-0.23,-0.7,-0.33,0.1,0.25,0.6,0.27,5,4,2,2,0,4,7,3.5,-5,3,-0.0083
30386,7,-7,-7,-7,-6,1,-1.31,0.93,-0.3,1.27,0.1,0.25,-0.57,-0.33,12,-8,-8,-8,1,1,-8,-1.0,-5,8,-1.236
30387,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,2.0,-5,2,-8.0
30388,4,-7,-7,-7,-6,1,-0.48,-0.6,-0.3,0.1,0.1,0.25,0.6,0.91,13,1,3,2,1,3,2,2.0,-5,8,-0.7277
30389,7,0,0,2,11,3,0.19,0.16,0.9,-0.33,-0.56,-0.78,0.03,0.91,11,5,1,1,0,7,7,2.5,-5,3,1.3375
30390,-8,-8,-8,-8,-8,3,0.19,0.82,-0.87,0.1,-0.17,0.25,-0.57,0.31,3,3,2,2,1,1,2,2.0,-5,5,-1.5512
30391,7,1,0,-7,43,5,-0.97,0.11,-2.94,-2.11,1.62,1.83,0.6,1.55,11,5,1,1,7,7,7,3.0,-5,2,2.5909
30392,-8,-8,-8,-8,-6,2,-0.65,0.16,-0.3,0.1,0.1,0.25,-0.57,-0.33,13,1,1,2,-8,-8,3,-1.0,-5,8,-0.4085
30393,8,-7,0,-4,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.57,-0.33,7,2,2,2,-8,-8,6,1.5,-5,5,-0.7872
30394,5,-1,0,1,-8,3,-0.18,0.93,-1.33,0.1,-1.71,-9.0,-1.16,-0.33,5,3,2,2,0,4,5,3.0,-5,8,-0.1396
30395,1,0,-7,-7,-8,3,-0.48,-9.0,-0.7,-9.0,-0.73,-9.0,0.0,0.91,12,2,1,1,4,4,3,-1.0,-5,5,0.8934
30396,4,0,0,-7,10,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,3,2,-8,-8,7,3.5,-5,-9,-8.0
30397,-8,-8,-8,-8,-6,1,0.49,-1.38,-0.3,-0.33,0.1,-1.63,-0.57,-0.33,7,1,1,1,-8,-8,2,-1.0,-5,8,-0.1045
30398,4,1,0,-7,32,5,2.08,0.93,-0.3,0.1,0.94,0.25,0.6,-0.33,6,5,1,2,2,0,7,2.0,-5,2,-0.3967
30399,-8,-8,-8,-8,-6,1,-1.68,0.93,0.9,1.27,-0.17,-0.05,-0.57,-1.57,7,3,-9,-9,2,1,8,-1.0,-5,8,-0.6602
30400,7,0,-7,1,-6,3,-0.66,0.86,-0.3,0.1,0.1,0.25,0.03,0.91,13,5,2,2,1,0,7,-8.0,-5,5,-1.349
30401,5,0,0,-7,5,1,-1.01,-7.0,-1.33,-7.0,-0.17,-7.0,-1.73,-0.97,13,1,1,1,2,2,7,-1.0,-5,8,-0.4974
30402,6,-7,0,3,-6,2,-1.31,-1.05,-0.3,0.1,-0.17,-0.05,0.6,-1.57,12,-8,-8,-8,-8,-8,-8,-1.0,-5,3,-0.3401
30403,5,-7,0,3,35,5,0.58,-2.15,0.27,-1.45,1.62,1.83,1.76,-0.3,7,5,2,2,3,4,7,3.0,-5,8,0.7693
30404,2,1,0,-7,36,4,1.69,-7.0,1.31,-7.0,0.1,-7.0,1.16,0.91,5,3,1,1,-8,-8,7,4.0,-5,5,-0.2118
30405,4,0,0,-7,31,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,1,1,-8,-8,7,4.0,-5,-9,-8.0
30406,2,0,-7,-7,-8,3,-0.16,1.71,1.31,1.69,-0.17,1.53,0.6,1.52,3,2,1,1,4,3,7,3.0,-5,2,0.5762
30408,-8,-8,-8,-8,-6,3,0.49,0.93,0.9,0.71,-0.17,0.8,0.0,0.27,5,4,2,1,4,1,6,2.0,-5,8,-0.6601
30411,1,1,-7,-7,-8,4,-1.68,-0.23,-1.74,0.23,-1.41,0.25,0.03,0.91,7,4,4,2,4,2,7,4.0,-5,2,0.9402
30412,-8,-8,-8,-8,10,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,1,1,-8,-8,6,3.5,-5,-9,-8.0
30413,2,0,0,-7,9,4,0.19,0.93,0.9,1.69,-0.17,-0.05,-1.13,0.31,11,4,2,1,0,2,5,2.0,-5,6,-0.9912
30414,-8,-8,-8,-8,9,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,2,-8,-8,7,3.0,-5,3,-8.0
30415,-8,-8,-8,-8,-8,5,0.12,0.54,0.27,0.52,1.34,-0.05,1.76,-0.33,4,5,1,1,-8,-8,5,-9.0,-5,8,1.5175
30416,5,-7,-7,-7,-6,1,-0.66,-1.44,-1.9,0.1,-0.56,-0.16,-0.57,-0.33,11,-8,-8,-8,-8,-8,-8,2.5,-5,3,-0.9283
30418,1,-7,-7,1,0,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.16,0.91,3,1,2,2,0,4,6,2.5,-5,7,0.6951
30419,6,0,0,4,5,1,-9.0,-7.0,-1.4,-7.0,-0.58,-7.0,-1.16,0.27,13,1,2,2,-8,-8,7,-1.0,-5,5,-0.2422
30420,4,0,0,4,15,5,-0.21,0.16,-0.13,-0.89,1.34,-0.91,0.03,-0.33,7,-8,-8,-8,0,4,-8,3.5,-5,3,-0.3169
30421,3,0,-7,-7,3,3,0.19,-1.38,-0.3,1.13,0.1,-1.33,-0.57,0.27,5,2,3,3,4,4,7,2.5,-5,8,1.1073
30422,4,-1,-7,1,0,2,-0.18,1.7,1.31,0.1,0.1,0.25,0.6,1.52,9,1,1,1,2,0,7,1.5,-5,8,-0.8672
30424,1,1,0,-7,-8,4,1.03,-1.32,0.9,-0.28,0.95,-0.04,0.6,0.31,6,5,1,1,2,0,6,3.0,-5,8,-0.3007
30425,-8,-8,-8,-8,-8,3,-1.31,0.49,-0.3,0.1,-1.37,-0.16,-1.13,0.31,1,2,2,2,3,5,7,3.5,-5,8,0.6058
30426,12,0,0,4,3,4,1.69,-1.0,0.11,-9.0,1.62,-1.33,1.76,-1.57,2,4,1,1,2,2,6,3.5,-5,8,-1.2212
30427,2,1,1,-7,42,5,0.55,2.03,-0.93,1.69,0.95,-0.16,1.19,2.15,3,5,2,1,4,4,7,3.0,-5,2,1.2196
30428,10,-9,0,1,8,2,1.04,-1.83,0.5,-9.0,0.1,-1.02,-0.57,-0.33,7,4,1,1,0,5,6,2.5,-5,8,0.7261
30429,13,1,0,2,0,4,1.69,-0.17,1.31,-0.2,1.62,-0.88,1.76,0.31,5,3,1,1,2,2,7,3.0,-5,8,0.2033
30430,-8,-8,-8,-8,-6,3,-1.33,-0.67,-0.7,-0.33,-0.17,-0.9,0.63,-0.33,13,-8,-8,-8,1,0,-8,-1.0,-5,8,0.2985
30431,10,-9,0,2,-8,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,-0.33,7,2,2,2,1,1,7,3.0,-5,5,-1.0699
30432,5,1,0,-7,84,4,-9.0,1.71,-1.74,0.71,-0.17,-9.0,0.0,-0.33,3,3,3,3,4,2,7,3.0,-5,8,0.2493
30434,7,0,0,-7,0,4,1.71,-7.0,-0.3,-7.0,0.1,-7.0,1.16,0.31,6,5,1,1,5,3,7,4.0,-5,8,1.4016
30435,5,-7,4,2,17,4,0.01,0.41,0.9,1.69,-0.17,1.1,0.6,0.91,12,4,1,1,4,0,6,3.5,-5,8,0.5306
30436,-8,-8,-8,-8,-6,5,0.19,-0.67,-0.3,-0.33,1.62,1.83,0.6,0.91,13,-8,-8,-8,4,4,-8,-8.0,-5,8,1.1299
30437,9,-7,0,1,-6,2,-0.29,0.16,-0.87,-0.89,0.1,-0.89,-9.0,-1.57,13,1,4,1,0,2,-9,3.5,-5,8,-1.5592
30438,-8,-8,-8,-8,56,5,2.08,1.38,0.9,1.13,0.95,1.1,1.76,0.91,6,5,2,2,-8,-8,6,3.5,-5,5,-0.1406
30439,8,0,0,1,53,5,0.56,1.0,-0.3,0.1,0.1,-0.05,0.6,-0.33,7,4,2,2,3,0,4,3.5,-5,8,0.6576
30440,5,0,0,-7,0,4,-1.01,-0.21,-0.13,-0.33,-0.44,-0.05,0.03,-0.94,5,5,2,1,-8,-8,8,3.5,-5,8,-0.2873
30442,5,0,0,-7,15,5,-0.17,-1.87,-0.76,-2.49,1.62,-0.17,1.19,-0.94,6,3,1,1,-8,-8,6,3.0,-5,3,0.4021
30443,4,0,0,-7,6,4,-0.56,0.59,1.31,-0.47,1.34,0.56,1.76,0.91,5,5,2,2,2,4,6,3.0,-5,8,0.567
30444,-8,-8,-8,-8,-6,1,-9.0,-9.0,-1.1,-1.03,-1.41,-1.02,-1.73,-1.57,-9,-8,-8,-8,-8,-8,-8,-8.0,-5,5,-1.3362
30445,3,0,-7,-7,20,2,-0.18,-0.23,-0.13,0.71,0.1,-0.48,0.0,-0.33,1,4,1,1,-8,-8,7,3.5,-5,5,-0.2081
30446,5,0,0,-7,39,4,0.65,-0.23,0.9,-0.33,1.62,0.25,1.76,0.91,7,5,1,2,2,3,5,3.0,-5,8,-0.6184
30447,7,-1,-7,-7,13,4,-1.38,-0.66,0.27,-0.33,-0.58,0.25,-1.16,0.27,10,4,2,2,-8,-8,5,3.5,-5,8,1.337
30448,5,-7,0,-4,-8,3,-0.18,-9.0,1.31,-0.94,-1.41,-9.0,-1.13,-0.33,9,1,-9,-9,-8,-8,6,-1.0,-5,3,-0.5329
30449,4,0,0,-7,9,5,0.19,0.82,-0.3,0.1,0.1,0.25,0.0,0.91,3,-8,-8,-8,4,4,-8,3.0,-5,8,0.2999
30450,5,-7,9,3,-6,2,1.02,-7.0,1.31,-7.0,-0.61,-7.0,1.16,1.52,7,1,1,1,2,1,3,3.5,-5,6,-1.1248
30451,5,-7,0,2,-9,3,0.49,-0.23,1.31,1.13,0.94,-0.77,0.03,0.27,1,3,1,1,-8,-8,3,2.0,-5,5,-0.5213
30452,8,1,0,-7,0,1,-7.0,-1.38,-7.0,-0.33,-7.0,-1.63,-0.57,-0.94,11,2,1,1,2,2,7,2.0,-5,8,-0.3343
30453,6,-7,0,2,-6,2,-1.56,-1.05,-1.74,-0.89,-0.3,0.25,-1.16,-0.97,7,4,2,2,3,0,5,-1.0,-5,5,-0.3628
30454,-8,-8,-8,-8,6,1,-2.16,-1.51,-1.96,-0.33,-2.92,-1.63,-1.73,-0.33,4,-8,-8,-8,-8,-8,-8,-1.0,-5,6,0.5365
30455,-8,-8,-8,-8,-6,2,-1.01,0.16,-0.7,-0.33,-0.34,0.25,0.03,0.27,11,3,2,2,2,2,6,2.5,-5,2,-0.1139
30456,13,0,0,2,-6,2,0.19,-1.31,0.9,-0.33,1.34,-0.48,0.0,-0.94,13,2,2,1,-8,-8,7,1.0,-5,3,-0.3092
30457,5,0,-7,-7,4,3,0.19,-1.38,-0.3,0.1,0.1,-0.05,-0.57,-0.33,1,4,2,2,5,3,6,3.5,-5,8,0.3469
30458,6,0,0,-7,18,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,2,-8,-8,6,3.0,-5,-9,-8.0
30459,7,0,-7,-7,22,5,0.49,0.16,0.9,1.27,0.1,-0.16,-0.57,-0.33,1,5,2,2,2,2,7,2.0,-5,1,-0.3875
30460,9,-7,4,1,-6,5,0.49,-1.05,0.67,-1.08,0.1,-0.48,0.6,0.91,12,-8,-8,-8,-8,-8,-8,-1.0,-5,8,0.7362
30461,3,0,-7,-7,0,5,-0.66,-1.0,-0.3,0.1,-0.17,-9.0,0.0,0.31,5,5,2,2,5,4,8,3.0,-5,2,1.3547
30462,10,0,0,1,10,4,1.6,-1.0,0.9,-0.33,0.1,-1.33,1.19,-0.97,6,2,1,1,7,7,6,2.0,-5,5,0.9432
30463,-8,-8,-8,-8,-8,1,0.19,-7.0,-0.3,-7.0,0.1,-7.0,0.0,-0.33,7,-8,-8,-8,-8,-8,-8,-1.0,-5,5,-0.697
30464,-8,-8,-8,-8,-6,4,-1.03,-0.67,-1.33,0.1,-0.97,0.25,0.03,0.91,5,2,3,2,-8,-8,6,2.0,-5,8,0.5275
30465,1,0,0,2,22,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,1,1,1,1,8,3.0,-5,4,-8.0
30466,-8,-8,-8,-8,-6,2,-0.96,-1.83,-0.93,-1.5,-1.14,-1.33,-1.73,-1.57,4,2,2,2,-8,-8,3,2.5,-5,6,0.2113
30467,6,0,0,2,0,1,-1.31,0.16,1.31,0.1,-1.26,-0.16,-1.73,-0.33,13,1,2,2,2,2,7,2.5,-5,5,-0.0831
30468,-8,-8,-8,-8,-6,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.53,-0.94,13,-8,-8,-8,2,1,-8,-1.0,-5,5,-1.1797
30469,4,0,0,-7,7,4,-1.01,0.16,-0.76,0.28,-2.92,-1.63,-1.16,0.27,4,3,3,3,4,4,6,3.0,-5,8,0.898
30471,3,1,-7,2,0,5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.76,0.91,5,4,2,1,-8,-8,6,2.0,-5,8,0.6013
30472,4,0,-7,-7,33,3,-0.71,-7.0,1.31,-7.0,-0.56,-7.0,0.6,2.15,7,-8,-8,-8,4,3,-8,3.5,-5,8,0.6449
30473,1,0,0,-7,32,3,0.47,-1.02,-2.7,1.69,-0.3,-0.16,0.6,0.31,4,4,2,1,1,1,7,4.0,-5,6,-1.624
30474,1,0,-7,-7,38,3,-0.66,-7.0,-0.13,-7.0,-0.17,-7.0,0.03,-0.33,13,4,1,1,3,3,5,3.0,-5,2,0.1151
30475,5,0,0,-7,22,4,0.19,0.5,-0.7,-0.33,-0.17,-0.49,0.0,-0.33,3,4,3,1,2,3,6,3.5,-5,8,0.2969
30476,-8,-8,-8,-8,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.03,0.91,5,1,2,1,0,2,2,-1.0,-5,3,-0.695
30477,7,1,0,-7,12,5,0.96,0.82,-0.3,1.27,0.51,0.25,0.6,2.15,3,5,1,1,2,2,7,3.5,-5,5,-0.7912
30478,3,0,1,-7,67,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,2,-8,-8,7,-8.0,-5,2,-8.0
30479,10,0,0,2,7,5,1.69,0.93,0.27,-0.47,1.62,0.25,1.76,0.27,4,5,2,2,2,4,7,3.5,-5,8,0.4711
30480,-8,-8,-8,-8,-8,1,-1.31,0.18,0.27,1.27,-2.92,-1.33,-1.73,0.31,13,2,2,1,2,4,6,-1.0,-5,2,0.3134
